trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2061,False,"{'a': 0.3, 'e': 0.981700000000002}",25,0,-141.34209933673253,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
2062,False,"{'a': 0.3, 'e': 0.981400000000002}",25,0,-185.35681432244056,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 4}",0
2063,False,"{'a': 0.3, 'e': 0.9811000000000021}",20,0,-123.92484540556715,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
2064,False,"{'a': 0.3, 'e': 0.9808000000000021}",30,0,-116.18681657415947,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
2065,False,"{'a': 0.3, 'e': 0.9805000000000021}",25,0,-63.13605514599456,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
2066,False,"{'a': 0.3, 'e': 0.9802000000000022}",25,0,-165.35207802664783,"{0: 12, 1: 3, 2: 5, 3: 4, 4: 1}",0
2067,False,"{'a': 0.3, 'e': 0.9799000000000022}",25,2,-129.36934584750028,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 2}",1
2068,False,"{'a': 0.3, 'e': 0.9796000000000022}",25,0,-152.606599455746,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
2069,False,"{'a': 0.3, 'e': 0.9793000000000023}",20,0,-161.34394544788736,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
2070,False,"{'a': 0.3, 'e': 0.9790000000000023}",20,0,-143.86167803008345,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
2071,False,"{'a': 0.3, 'e': 0.9787000000000023}",20,0,-86.45037521654227,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
2072,False,"{'a': 0.3, 'e': 0.9784000000000024}",20,0,-160.63065345176298,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
2073,False,"{'a': 0.3, 'e': 0.9781000000000024}",20,0,-43.230804340838375,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
2074,False,"{'a': 0.3, 'e': 0.9778000000000024}",30,0,-20.178789831201463,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
2075,False,"{'a': 0.3, 'e': 0.9775000000000025}",20,0,-58.65826441782244,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
2076,False,"{'a': 0.3, 'e': 0.9772000000000025}",20,0,-55.97828491829698,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
2077,False,"{'a': 0.3, 'e': 0.9769000000000025}",20,0,-167.41693018549034,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
2078,False,"{'a': 0.3, 'e': 0.9766000000000026}",20,0,-144.3462550039822,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
2079,False,"{'a': 0.3, 'e': 0.9763000000000026}",30,0,-65.01340269702435,"{0: 21, 1: 6, 2: 2, 3: 0, 4: 1}",0
2080,False,"{'a': 0.3, 'e': 0.9760000000000026}",20,0,-47.09860290740705,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
2081,False,"{'a': 0.3, 'e': 0.9757000000000027}",20,0,-132.4731133331065,"{0: 8, 1: 2, 2: 9, 3: 0, 4: 1}",0
2082,False,"{'a': 0.3, 'e': 0.9754000000000027}",20,0,-78.04031189058601,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
2083,False,"{'a': 0.3, 'e': 0.9751000000000027}",25,0,-101.92642541540634,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
2084,False,"{'a': 0.3, 'e': 0.9748000000000028}",20,0,-134.93570816326866,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
2085,False,"{'a': 0.3, 'e': 0.9745000000000028}",20,7,-41.74538548407695,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
2086,False,"{'a': 0.3, 'e': 0.9742000000000028}",25,0,-146.33552308385958,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
2087,False,"{'a': 0.3, 'e': 0.9739000000000029}",35,0,-151.211520848361,"{0: 21, 1: 4, 2: 8, 3: 0, 4: 2}",0
2088,False,"{'a': 0.3, 'e': 0.9736000000000029}",20,5,-69.300179013532,"{0: 8, 1: 2, 2: 3, 3: 2, 4: 0}",1
2089,False,"{'a': 0.3, 'e': 0.9733000000000029}",25,0,-224.05973657559608,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
2090,False,"{'a': 0.3, 'e': 0.973000000000003}",25,11,-39.6732790389389,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
2091,False,"{'a': 0.3, 'e': 0.972700000000003}",25,0,-103.54598436550674,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
2092,False,"{'a': 0.3, 'e': 0.972400000000003}",25,17,-81.0024249672382,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
2093,False,"{'a': 0.3, 'e': 0.9721000000000031}",20,0,-93.11145485703597,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
2094,False,"{'a': 0.3, 'e': 0.9718000000000031}",20,0,-51.108184039907776,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
2095,False,"{'a': 0.3, 'e': 0.9715000000000031}",25,0,-179.182952808531,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
2096,False,"{'a': 0.3, 'e': 0.9712000000000032}",25,0,-119.9481588024025,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
2097,False,"{'a': 0.3, 'e': 0.9709000000000032}",25,0,-107.4051589304995,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
2098,False,"{'a': 0.3, 'e': 0.9706000000000032}",20,0,-91.57518088691721,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
2099,False,"{'a': 0.3, 'e': 0.9703000000000033}",25,0,-176.048112216363,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
2100,False,"{'a': 0.3, 'e': 0.9700000000000033}",20,0,-109.35641315306204,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
2101,False,"{'a': 0.3, 'e': 0.9697000000000033}",35,0,-176.95399735168846,"{0: 22, 1: 4, 2: 6, 3: 0, 4: 3}",0
2102,False,"{'a': 0.3, 'e': 0.9694000000000034}",25,0,-140.84817193484886,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
2103,False,"{'a': 0.3, 'e': 0.9691000000000034}",20,0,-99.80025467846244,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
2104,False,"{'a': 0.3, 'e': 0.9688000000000034}",35,0,-110.85156957836081,"{0: 26, 1: 3, 2: 4, 3: 0, 4: 2}",0
2105,False,"{'a': 0.3, 'e': 0.9685000000000035}",20,11,9.508137114027265,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.3, 'e': 0.9682000000000035}",25,0,-179.3155139861685,"{0: 13, 1: 2, 2: 5, 3: 3, 4: 2}",0
2107,False,"{'a': 0.3, 'e': 0.9679000000000035}",30,0,-50.70518693601591,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
2108,False,"{'a': 0.3, 'e': 0.9676000000000036}",25,0,-215.46877142377218,"{0: 12, 1: 1, 2: 7, 3: 2, 4: 3}",0
2109,False,"{'a': 0.3, 'e': 0.9673000000000036}",20,0,-99.93984953231774,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
2110,False,"{'a': 0.3, 'e': 0.9670000000000036}",25,0,-156.69731546795438,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
2111,False,"{'a': 0.3, 'e': 0.9667000000000037}",25,14,-24.156473891665915,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
2112,False,"{'a': 0.3, 'e': 0.9664000000000037}",20,0,-73.35088063557102,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2113,False,"{'a': 0.3, 'e': 0.9661000000000037}",25,0,-113.47630511855806,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
2114,False,"{'a': 0.3, 'e': 0.9658000000000038}",20,0,-59.22895181976465,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
2115,False,"{'a': 0.3, 'e': 0.9655000000000038}",25,0,-217.84784600064626,"{0: 12, 1: 5, 2: 3, 3: 1, 4: 4}",0
2116,False,"{'a': 0.3, 'e': 0.9652000000000038}",20,0,-129.09659588794977,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
2117,False,"{'a': 0.3, 'e': 0.9649000000000039}",30,0,-43.96891195929584,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
2118,False,"{'a': 0.3, 'e': 0.9646000000000039}",20,0,-114.56724914171052,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
2119,False,"{'a': 0.3, 'e': 0.9643000000000039}",20,0,-90.30905456664257,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
2120,False,"{'a': 0.3, 'e': 0.964000000000004}",25,0,-186.76261614141129,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 3}",0
2121,False,"{'a': 0.3, 'e': 0.963700000000004}",20,0,-69.73943317113566,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
2122,False,"{'a': 0.3, 'e': 0.963400000000004}",30,0,-203.76985413193665,"{0: 10, 1: 7, 2: 10, 3: 2, 4: 1}",0
2123,False,"{'a': 0.3, 'e': 0.9631000000000041}",20,0,-142.95841446426886,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
2124,False,"{'a': 0.3, 'e': 0.9628000000000041}",25,0,-202.90986117004545,"{0: 12, 1: 3, 2: 4, 3: 4, 4: 2}",0
2125,False,"{'a': 0.3, 'e': 0.9625000000000041}",20,0,-176.58479776200625,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
2126,False,"{'a': 0.3, 'e': 0.9622000000000042}",20,0,-93.49263116575004,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
2127,False,"{'a': 0.3, 'e': 0.9619000000000042}",20,1,-87.48593419618686,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
2128,False,"{'a': 0.3, 'e': 0.9616000000000042}",20,10,-74.71159530024481,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
2129,False,"{'a': 0.3, 'e': 0.9613000000000043}",30,0,-171.50544657620657,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
2130,False,"{'a': 0.3, 'e': 0.9610000000000043}",20,0,-90.3707877691223,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
2131,False,"{'a': 0.3, 'e': 0.9607000000000043}",30,0,-86.64031920835096,"{0: 23, 1: 0, 2: 4, 3: 2, 4: 1}",0
2132,False,"{'a': 0.3, 'e': 0.9604000000000044}",35,0,-240.490156466732,"{0: 20, 1: 1, 2: 10, 3: 0, 4: 4}",0
2133,False,"{'a': 0.3, 'e': 0.9601000000000044}",25,0,-130.9581034029776,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
2134,False,"{'a': 0.3, 'e': 0.9598000000000044}",20,0,-87.86441427161714,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
2135,False,"{'a': 0.3, 'e': 0.9595000000000045}",25,0,-151.62403366246184,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
2136,False,"{'a': 0.3, 'e': 0.9592000000000045}",20,0,-87.4378636284401,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
2137,False,"{'a': 0.3, 'e': 0.9589000000000045}",30,12,-82.52576610860154,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 1}",1
2138,False,"{'a': 0.3, 'e': 0.9586000000000046}",25,0,-207.53035872696083,"{0: 11, 1: 3, 2: 7, 3: 1, 4: 3}",0
2139,False,"{'a': 0.3, 'e': 0.9583000000000046}",20,0,-97.00842114769303,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
2140,False,"{'a': 0.3, 'e': 0.9580000000000046}",25,4,-93.70964236841061,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 2}",1
2141,False,"{'a': 0.3, 'e': 0.9577000000000047}",30,0,-34.96115404860547,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
2142,False,"{'a': 0.3, 'e': 0.9574000000000047}",30,0,-99.89150770720337,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
2143,False,"{'a': 0.3, 'e': 0.9571000000000047}",30,0,-203.81388860255083,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
2144,False,"{'a': 0.3, 'e': 0.9568000000000048}",25,0,-193.20666158496212,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
2145,False,"{'a': 0.3, 'e': 0.9565000000000048}",20,0,-93.39019378923692,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
2146,False,"{'a': 0.3, 'e': 0.9562000000000048}",25,0,-130.49680414011638,"{0: 14, 1: 5, 2: 3, 3: 1, 4: 2}",0
2147,False,"{'a': 0.3, 'e': 0.9559000000000049}",20,0,-51.86928863624439,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
2148,False,"{'a': 0.3, 'e': 0.9556000000000049}",20,0,-101.0246780334239,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
2149,False,"{'a': 0.3, 'e': 0.9553000000000049}",30,0,-80.25909092106478,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
2150,False,"{'a': 0.3, 'e': 0.955000000000005}",20,0,-125.87096811805617,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
2151,False,"{'a': 0.3, 'e': 0.954700000000005}",30,0,-70.50943894228601,"{0: 20, 1: 4, 2: 4, 3: 2, 4: 0}",0
2152,False,"{'a': 0.3, 'e': 0.954400000000005}",30,0,-156.97467697151492,"{0: 17, 1: 6, 2: 4, 3: 1, 4: 2}",0
2153,False,"{'a': 0.3, 'e': 0.954100000000005}",20,0,-85.16240854591643,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
2154,False,"{'a': 0.3, 'e': 0.9538000000000051}",20,0,-132.93268184096658,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
2155,False,"{'a': 0.3, 'e': 0.9535000000000051}",25,0,-60.44400853066764,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
2156,False,"{'a': 0.3, 'e': 0.9532000000000052}",20,0,-152.89629603233038,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",1
2157,False,"{'a': 0.3, 'e': 0.9529000000000052}",30,16,-60.31344625679832,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
2158,False,"{'a': 0.3, 'e': 0.9526000000000052}",30,10,-33.52340177165992,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",1
2159,False,"{'a': 0.3, 'e': 0.9523000000000053}",25,0,-100.27230377800491,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
2160,False,"{'a': 0.3, 'e': 0.9520000000000053}",25,0,-82.90540886837708,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
2161,False,"{'a': 0.3, 'e': 0.9517000000000053}",25,0,-116.11860485656601,"{0: 16, 1: 5, 2: 1, 3: 1, 4: 2}",0
2162,False,"{'a': 0.3, 'e': 0.9514000000000054}",20,0,-106.53937562665959,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",1
2163,False,"{'a': 0.3, 'e': 0.9511000000000054}",20,0,-103.33884914387536,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
2164,False,"{'a': 0.3, 'e': 0.9508000000000054}",25,0,-156.2188615173898,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
2165,False,"{'a': 0.3, 'e': 0.9505000000000055}",25,0,-129.53194571304792,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
2166,False,"{'a': 0.3, 'e': 0.9502000000000055}",20,0,-91.04156234565698,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
2167,False,"{'a': 0.3, 'e': 0.9499000000000055}",20,0,-83.0368449651453,"{0: 12, 1: 0, 2: 6, 3: 2, 4: 0}",0
2168,False,"{'a': 0.3, 'e': 0.9496000000000056}",20,0,-5.232373175490387,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
2169,False,"{'a': 0.3, 'e': 0.9493000000000056}",20,0,-123.70901018342182,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
2170,False,"{'a': 0.3, 'e': 0.9490000000000056}",20,0,-73.35462643423018,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
2171,False,"{'a': 0.3, 'e': 0.9487000000000056}",20,0,-13.907350377520315,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2172,False,"{'a': 0.3, 'e': 0.9484000000000057}",20,0,-74.48580578347448,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
2173,False,"{'a': 0.3, 'e': 0.9481000000000057}",25,0,-136.9646890983648,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
2174,False,"{'a': 0.3, 'e': 0.9478000000000057}",20,0,-89.90546034217027,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
2175,False,"{'a': 0.3, 'e': 0.9475000000000058}",30,9,-174.697753157763,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 4}",1
2176,False,"{'a': 0.3, 'e': 0.9472000000000058}",25,0,-58.27208484124732,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
2177,False,"{'a': 0.3, 'e': 0.9469000000000058}",30,0,-27.522610711939787,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
2178,False,"{'a': 0.3, 'e': 0.9466000000000059}",30,0,-150.76501897829513,"{0: 19, 1: 1, 2: 5, 3: 4, 4: 1}",0
2179,False,"{'a': 0.3, 'e': 0.9463000000000059}",20,0,-139.4638427477466,"{0: 13, 1: 1, 2: 1, 3: 3, 4: 2}",0
2180,False,"{'a': 0.3, 'e': 0.946000000000006}",30,0,-100.08675921741721,"{0: 19, 1: 1, 2: 8, 3: 2, 4: 0}",0
2181,False,"{'a': 0.3, 'e': 0.945700000000006}",25,0,-137.0833396345363,"{0: 13, 1: 1, 2: 10, 3: 0, 4: 1}",0
2182,False,"{'a': 0.3, 'e': 0.945400000000006}",30,0,-137.59146986866153,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
2183,False,"{'a': 0.3, 'e': 0.945100000000006}",30,0,-188.8029781608774,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 4}",0
2184,False,"{'a': 0.3, 'e': 0.9448000000000061}",30,0,-105.91470372574506,"{0: 18, 1: 4, 2: 5, 3: 3, 4: 0}",0
2185,False,"{'a': 0.3, 'e': 0.9445000000000061}",20,0,-146.34245682175293,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
2186,False,"{'a': 0.3, 'e': 0.9442000000000061}",20,0,-63.30751301368506,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
2187,False,"{'a': 0.3, 'e': 0.9439000000000062}",30,6,-17.18563626777172,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 0}",1
2188,False,"{'a': 0.3, 'e': 0.9436000000000062}",20,0,-110.01306576322189,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
2189,False,"{'a': 0.3, 'e': 0.9433000000000062}",20,0,-105.1670315306634,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
2190,False,"{'a': 0.3, 'e': 0.9430000000000063}",20,0,-178.30340945790894,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
2191,False,"{'a': 0.3, 'e': 0.9427000000000063}",20,0,-160.1762511764351,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
2192,False,"{'a': 0.3, 'e': 0.9424000000000063}",20,0,-87.34474845588993,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
2193,False,"{'a': 0.3, 'e': 0.9421000000000064}",20,0,-123.37726559946407,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
2194,False,"{'a': 0.3, 'e': 0.9418000000000064}",20,0,-131.247501452896,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
2195,False,"{'a': 0.3, 'e': 0.9415000000000064}",35,0,-122.00645908124748,"{0: 22, 1: 5, 2: 6, 3: 1, 4: 1}",0
2196,False,"{'a': 0.3, 'e': 0.9412000000000065}",35,0,-152.42246896266224,"{0: 22, 1: 3, 2: 8, 3: 0, 4: 2}",0
2197,False,"{'a': 0.3, 'e': 0.9409000000000065}",20,0,-143.52193338614782,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
2198,False,"{'a': 0.3, 'e': 0.9406000000000065}",20,0,-111.24995253317547,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
2199,False,"{'a': 0.3, 'e': 0.9403000000000066}",35,0,-185.5798379946482,"{0: 24, 1: 1, 2: 5, 3: 2, 4: 3}",0
2200,False,"{'a': 0.3, 'e': 0.9400000000000066}",30,0,-222.90702818438473,"{0: 20, 1: 0, 2: 3, 3: 3, 4: 4}",0
2201,False,"{'a': 0.3, 'e': 0.9397000000000066}",25,0,-124.68300435072413,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
2202,False,"{'a': 0.3, 'e': 0.9394000000000067}",25,0,-139.63955860247793,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
2203,False,"{'a': 0.3, 'e': 0.9391000000000067}",20,0,-70.36770951090742,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
2204,False,"{'a': 0.3, 'e': 0.9388000000000067}",25,1,-131.1230611352077,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 2}",1
2205,False,"{'a': 0.3, 'e': 0.9385000000000068}",20,2,-18.445780062525326,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
2206,False,"{'a': 0.3, 'e': 0.9382000000000068}",30,18,-14.82043170781573,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
2207,False,"{'a': 0.3, 'e': 0.9379000000000068}",20,0,-166.52936366196695,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
2208,False,"{'a': 0.3, 'e': 0.9376000000000069}",20,0,-138.32925359979703,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
2209,False,"{'a': 0.3, 'e': 0.9373000000000069}",20,0,-67.82918942467762,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2210,False,"{'a': 0.3, 'e': 0.9370000000000069}",25,0,-73.98516537731983,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
2211,False,"{'a': 0.3, 'e': 0.936700000000007}",25,0,-171.71205296389155,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
2212,False,"{'a': 0.3, 'e': 0.936400000000007}",20,0,-97.75407977097822,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
2213,False,"{'a': 0.3, 'e': 0.936100000000007}",20,0,-100.99349152182023,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
2214,False,"{'a': 0.3, 'e': 0.9358000000000071}",20,0,-137.30202011759894,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
2215,False,"{'a': 0.3, 'e': 0.9355000000000071}",30,0,-159.7966730174862,"{0: 18, 1: 7, 2: 1, 3: 1, 4: 3}",0
2216,False,"{'a': 0.3, 'e': 0.9352000000000071}",30,0,-54.18659748056137,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
2217,False,"{'a': 0.3, 'e': 0.9349000000000072}",20,4,-170.04252509949254,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 3}",1
2218,False,"{'a': 0.3, 'e': 0.9346000000000072}",25,0,-190.26670083683726,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 4}",0
2219,False,"{'a': 0.3, 'e': 0.9343000000000072}",20,14,-10.599893911736075,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
2220,False,"{'a': 0.3, 'e': 0.9340000000000073}",25,0,-80.78577955188305,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
2221,False,"{'a': 0.3, 'e': 0.9337000000000073}",25,0,-162.08663516858073,"{0: 15, 1: 2, 2: 3, 3: 3, 4: 2}",0
2222,False,"{'a': 0.3, 'e': 0.9334000000000073}",20,4,-51.424824379682555,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
2223,False,"{'a': 0.3, 'e': 0.9331000000000074}",20,0,-85.2878823189603,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
2224,False,"{'a': 0.3, 'e': 0.9328000000000074}",25,0,-89.20047228781385,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
2225,False,"{'a': 0.3, 'e': 0.9325000000000074}",20,0,-113.65965599715537,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
2226,False,"{'a': 0.3, 'e': 0.9322000000000075}",30,0,-190.59209090631512,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
2227,False,"{'a': 0.3, 'e': 0.9319000000000075}",30,0,-23.73799032982436,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
2228,False,"{'a': 0.3, 'e': 0.9316000000000075}",25,0,-75.39828403434385,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
2229,False,"{'a': 0.3, 'e': 0.9313000000000076}",20,8,0.9861486654160054,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2230,False,"{'a': 0.3, 'e': 0.9310000000000076}",20,0,-90.59965669354455,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
2231,False,"{'a': 0.3, 'e': 0.9307000000000076}",30,0,-163.07488027530334,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
2232,False,"{'a': 0.3, 'e': 0.9304000000000077}",25,0,-130.50626625103342,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
2233,False,"{'a': 0.3, 'e': 0.9301000000000077}",25,6,-83.00073734094472,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 1}",1
2234,False,"{'a': 0.3, 'e': 0.9298000000000077}",20,0,-93.41241357066224,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
2235,False,"{'a': 0.3, 'e': 0.9295000000000078}",30,0,-167.06524787548392,"{0: 18, 1: 5, 2: 3, 3: 1, 4: 3}",0
2236,False,"{'a': 0.3, 'e': 0.9292000000000078}",25,0,-62.40265430487281,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
2237,False,"{'a': 0.3, 'e': 0.9289000000000078}",30,0,-208.35698759840747,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 4}",0
2238,False,"{'a': 0.3, 'e': 0.9286000000000079}",35,0,-122.4070932407349,"{0: 18, 1: 9, 2: 6, 3: 2, 4: 0}",0
2239,False,"{'a': 0.3, 'e': 0.9283000000000079}",30,0,-106.03990473420004,"{0: 19, 1: 6, 2: 2, 3: 2, 4: 1}",0
2240,False,"{'a': 0.3, 'e': 0.9280000000000079}",25,0,-136.51204462116775,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
2241,False,"{'a': 0.3, 'e': 0.927700000000008}",20,0,-84.59855561499826,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
